_id,content_reviewable_id,content_reviewable_type,content_field,content_reviewer_id
7282,590,Procedure,name,1
7284,590,Procedure,description,1
7286,590,Procedure,common_complications,1
7288,591,Procedure,name,1
7290,591,Procedure,description,1
7292,591,Procedure,common_complications,1
7294,592,Procedure,name,1
7296,592,Procedure,description,1
7298,592,Procedure,common_complications,1
7300,593,Procedure,name,1
7302,593,Procedure,description,1
7304,593,Procedure,common_complications,1
7306,594,Procedure,name,1
7308,594,Procedure,description,1
7310,594,Procedure,common_complications,1
7312,595,Procedure,name,1
7314,595,Procedure,description,1
7316,595,Procedure,common_complications,1
7318,596,Procedure,name,1
7320,596,Procedure,description,1
7322,596,Procedure,common_complications,1
7324,597,Procedure,name,1
7326,597,Procedure,description,1
7328,597,Procedure,common_complications,1
7330,598,Procedure,name,1
7332,598,Procedure,description,1
7334,598,Procedure,common_complications,1
7336,599,Procedure,name,1
7338,599,Procedure,description,1
7340,599,Procedure,common_complications,1
7342,600,Procedure,name,1
7344,600,Procedure,description,1
7346,600,Procedure,common_complications,1
7348,601,Procedure,name,1
7350,601,Procedure,description,1
7352,601,Procedure,common_complications,1
7354,603,Procedure,name,1
7356,603,Procedure,description,1
7358,603,Procedure,common_complications,1
7360,605,Procedure,name,1
7362,605,Procedure,description,1
7364,605,Procedure,common_complications,1
7366,607,Procedure,name,1
7368,607,Procedure,description,1
7370,607,Procedure,common_complications,1
7372,609,Procedure,name,1
7374,609,Procedure,description,1
7376,609,Procedure,common_complications,1
7378,611,Procedure,name,1
7380,611,Procedure,description,1
7382,611,Procedure,common_complications,1
7384,613,Procedure,name,1
7386,613,Procedure,description,1
7388,613,Procedure,common_complications,1
7390,617,Procedure,name,1
7392,617,Procedure,description,1
7394,617,Procedure,common_complications,1
7396,619,Procedure,name,1
7398,619,Procedure,description,1
7400,619,Procedure,common_complications,1
7402,621,Procedure,name,1
7404,621,Procedure,description,1
7406,621,Procedure,common_complications,1
7408,623,Procedure,name,1
7410,623,Procedure,description,1
7412,623,Procedure,common_complications,1
7414,625,Procedure,name,1
7416,625,Procedure,description,1
7418,625,Procedure,common_complications,1
7420,627,Procedure,name,1
7422,627,Procedure,description,1
7424,627,Procedure,common_complications,1
7426,629,Procedure,name,1
7428,629,Procedure,description,1
7430,629,Procedure,common_complications,1
7432,631,Procedure,name,1
7434,631,Procedure,description,1
7436,631,Procedure,common_complications,1
7438,633,Procedure,name,1
7440,633,Procedure,description,1
7442,633,Procedure,common_complications,1
7444,635,Procedure,name,1
7446,635,Procedure,description,1
7448,635,Procedure,common_complications,1
7450,639,Procedure,name,1
7452,639,Procedure,description,1
7454,639,Procedure,common_complications,1
7456,641,Procedure,name,1
7458,641,Procedure,description,1
7460,641,Procedure,common_complications,1
7462,643,Procedure,name,1
7464,643,Procedure,description,1
7466,643,Procedure,common_complications,1
7468,645,Procedure,name,1
7470,645,Procedure,description,1
7472,645,Procedure,common_complications,1
7474,649,Procedure,name,1
7476,649,Procedure,description,1
7478,649,Procedure,common_complications,1
7480,651,Procedure,name,1
7482,651,Procedure,description,1
7484,651,Procedure,common_complications,1
7486,652,Procedure,name,1
7488,652,Procedure,description,1
7490,652,Procedure,common_complications,1
7492,654,Procedure,name,1
7494,654,Procedure,description,1
7496,654,Procedure,common_complications,1
7498,656,Procedure,name,1
7500,656,Procedure,description,1
7502,656,Procedure,common_complications,1
7504,658,Procedure,name,1
7506,658,Procedure,description,1
7508,658,Procedure,common_complications,1
7510,1202,Diagnosis,description,1
7512,1202,Diagnosis,symptoms,1
7514,1202,Diagnosis,workup,1
7516,1202,Diagnosis,treatment,1
7518,1203,Diagnosis,description,1
7520,1203,Diagnosis,symptoms,1
7522,1203,Diagnosis,workup,1
7524,1203,Diagnosis,treatment,1
7526,1548,Diagnosis,description,1
7528,1548,Diagnosis,symptoms,1
7530,1548,Diagnosis,workup,1
7532,1548,Diagnosis,treatment,1
7534,1546,Diagnosis,description,1
7536,1546,Diagnosis,symptoms,1
7538,1546,Diagnosis,workup,1
7540,1546,Diagnosis,treatment,1
7542,1544,Diagnosis,description,1
7544,1544,Diagnosis,symptoms,1
7546,1544,Diagnosis,workup,1
7548,1544,Diagnosis,treatment,1
7550,1542,Diagnosis,description,1
7552,1542,Diagnosis,symptoms,1
7554,1542,Diagnosis,workup,1
7556,1542,Diagnosis,treatment,1
7558,1540,Diagnosis,description,1
7560,1540,Diagnosis,symptoms,1
7562,1540,Diagnosis,workup,1
7564,1540,Diagnosis,treatment,1
7566,1539,Diagnosis,description,1
7568,1539,Diagnosis,symptoms,1
7570,1539,Diagnosis,workup,1
7572,1539,Diagnosis,treatment,1
7574,1537,Diagnosis,description,1
7576,1537,Diagnosis,symptoms,1
7578,1537,Diagnosis,workup,1
7580,1537,Diagnosis,treatment,1
7582,1535,Diagnosis,description,1
7584,1535,Diagnosis,symptoms,1
7586,1535,Diagnosis,workup,1
7588,1535,Diagnosis,treatment,1
7590,1533,Diagnosis,description,1
7592,1533,Diagnosis,symptoms,1
7594,1533,Diagnosis,workup,1
7596,1533,Diagnosis,treatment,1
7598,1531,Diagnosis,description,1
7600,1531,Diagnosis,symptoms,1
7602,1531,Diagnosis,workup,1
7604,1531,Diagnosis,treatment,1
7606,1529,Diagnosis,description,1
7608,1529,Diagnosis,symptoms,1
7610,1529,Diagnosis,workup,1
7612,1529,Diagnosis,treatment,1
7614,1527,Diagnosis,description,1
7616,1527,Diagnosis,symptoms,1
7618,1527,Diagnosis,workup,1
7620,1527,Diagnosis,treatment,1
7622,1525,Diagnosis,description,1
7624,1525,Diagnosis,symptoms,1
7626,1525,Diagnosis,workup,1
7628,1525,Diagnosis,treatment,1
7630,1204,Diagnosis,description,1
7632,1204,Diagnosis,symptoms,1
7634,1204,Diagnosis,workup,1
7636,1204,Diagnosis,treatment,1
7638,1205,Diagnosis,description,1
7640,1205,Diagnosis,symptoms,1
7642,1205,Diagnosis,workup,1
7644,1205,Diagnosis,treatment,1
7646,1523,Diagnosis,description,1
7648,1523,Diagnosis,symptoms,1
7650,1523,Diagnosis,workup,1
7652,1523,Diagnosis,treatment,1
7654,1206,Diagnosis,description,1
7656,1206,Diagnosis,symptoms,1
7658,1206,Diagnosis,workup,1
7660,1206,Diagnosis,treatment,1
7662,1207,Diagnosis,description,1
7664,1207,Diagnosis,symptoms,1
7666,1207,Diagnosis,workup,1
7668,1207,Diagnosis,treatment,1
7670,1521,Diagnosis,description,1
7672,1521,Diagnosis,symptoms,1
7674,1521,Diagnosis,workup,1
7676,1521,Diagnosis,treatment,1
7678,1208,Diagnosis,description,1
7680,1208,Diagnosis,symptoms,1
7682,1208,Diagnosis,workup,1
7684,1208,Diagnosis,treatment,1
7686,1209,Diagnosis,description,1
7688,1209,Diagnosis,symptoms,1
7690,1209,Diagnosis,workup,1
7692,1209,Diagnosis,treatment,1
7694,1210,Diagnosis,description,1
7696,1210,Diagnosis,symptoms,1
7698,1210,Diagnosis,workup,1
7700,1210,Diagnosis,treatment,1
7702,1211,Diagnosis,description,1
7704,1211,Diagnosis,symptoms,1
7706,1211,Diagnosis,workup,1
7708,1211,Diagnosis,treatment,1
7710,1212,Diagnosis,description,1
7712,1212,Diagnosis,symptoms,1
7714,1212,Diagnosis,workup,1
7716,1212,Diagnosis,treatment,1
7718,1519,Diagnosis,description,1
7720,1519,Diagnosis,symptoms,1
7722,1519,Diagnosis,workup,1
7724,1519,Diagnosis,treatment,1
7726,1213,Diagnosis,description,1
7728,1213,Diagnosis,symptoms,1
7730,1213,Diagnosis,workup,1
7732,1213,Diagnosis,treatment,1
7734,1214,Diagnosis,description,1
7736,1214,Diagnosis,symptoms,1
7738,1214,Diagnosis,workup,1
7740,1214,Diagnosis,treatment,1
7742,1517,Diagnosis,description,1
7744,1517,Diagnosis,symptoms,1
7746,1517,Diagnosis,workup,1
7748,1517,Diagnosis,treatment,1
7750,1215,Diagnosis,description,1
7752,1215,Diagnosis,symptoms,1
7754,1215,Diagnosis,workup,1
7756,1215,Diagnosis,treatment,1
7758,1216,Diagnosis,description,1
7760,1216,Diagnosis,symptoms,1
7762,1216,Diagnosis,workup,1
7764,1216,Diagnosis,treatment,1
7766,1515,Diagnosis,description,1
7768,1515,Diagnosis,symptoms,1
7770,1515,Diagnosis,workup,1
7772,1515,Diagnosis,treatment,1
7774,1217,Diagnosis,name,1
7776,1217,Diagnosis,description,1
7778,1217,Diagnosis,symptoms,1
7780,1217,Diagnosis,workup,1
7782,1217,Diagnosis,treatment,1
7784,1513,Diagnosis,description,1
7786,1513,Diagnosis,symptoms,1
7788,1513,Diagnosis,workup,1
7790,1513,Diagnosis,treatment,1
7792,1218,Diagnosis,name,1
7794,1218,Diagnosis,description,1
7796,1218,Diagnosis,symptoms,1
7798,1218,Diagnosis,workup,1
7800,1218,Diagnosis,treatment,1
7802,1511,Diagnosis,description,1
7804,1511,Diagnosis,symptoms,1
7806,1511,Diagnosis,workup,1
7808,1511,Diagnosis,treatment,1
7810,1219,Diagnosis,name,1
7812,1219,Diagnosis,description,1
7814,1219,Diagnosis,symptoms,1
7816,1219,Diagnosis,workup,1
7818,1219,Diagnosis,treatment,1
7820,1511,Diagnosis,name,1
7822,1220,Diagnosis,name,1
7824,1220,Diagnosis,description,1
7826,1220,Diagnosis,symptoms,1
7828,1220,Diagnosis,workup,1
7830,1220,Diagnosis,treatment,1
7832,1509,Diagnosis,name,1
7834,1509,Diagnosis,description,1
7836,1509,Diagnosis,symptoms,1
7838,1509,Diagnosis,workup,1
7840,1509,Diagnosis,treatment,1
7842,1221,Diagnosis,name,1
7844,1221,Diagnosis,description,1
7846,1221,Diagnosis,symptoms,1
7848,1221,Diagnosis,workup,1
7850,1221,Diagnosis,treatment,1
7852,1222,Diagnosis,name,1
7854,1222,Diagnosis,description,1
7856,1222,Diagnosis,symptoms,1
7858,1222,Diagnosis,workup,1
7860,1222,Diagnosis,treatment,1
7862,1507,Diagnosis,name,1
7864,1507,Diagnosis,description,1
7866,1507,Diagnosis,symptoms,1
7868,1507,Diagnosis,workup,1
7870,1507,Diagnosis,treatment,1
7872,1223,Diagnosis,name,1
7874,1223,Diagnosis,description,1
7876,1223,Diagnosis,symptoms,1
7878,1223,Diagnosis,workup,1
7880,1223,Diagnosis,treatment,1
7882,1505,Diagnosis,name,1
7884,1505,Diagnosis,description,1
7886,1505,Diagnosis,symptoms,1
7888,1505,Diagnosis,workup,1
7890,1505,Diagnosis,treatment,1
7892,1224,Diagnosis,name,1
7894,1224,Diagnosis,description,1
7896,1224,Diagnosis,symptoms,1
7898,1224,Diagnosis,workup,1
7900,1224,Diagnosis,treatment,1
7902,1225,Diagnosis,name,1
7904,1225,Diagnosis,description,1
7906,1225,Diagnosis,symptoms,1
7908,1225,Diagnosis,workup,1
7910,1225,Diagnosis,treatment,1
7912,1503,Diagnosis,name,1
7914,1503,Diagnosis,description,1
7916,1503,Diagnosis,symptoms,1
7918,1503,Diagnosis,workup,1
7920,1503,Diagnosis,treatment,1
7922,1226,Diagnosis,name,1
7924,1226,Diagnosis,description,1
7926,1226,Diagnosis,symptoms,1
7928,1226,Diagnosis,workup,1
7930,1226,Diagnosis,treatment,1
7932,1227,Diagnosis,name,1
7934,1227,Diagnosis,description,1
7936,1227,Diagnosis,symptoms,1
7938,1227,Diagnosis,workup,1
7940,1227,Diagnosis,treatment,1
7942,1501,Diagnosis,name,1
7944,1501,Diagnosis,description,1
7946,1501,Diagnosis,symptoms,1
7948,1501,Diagnosis,workup,1
7950,1501,Diagnosis,treatment,1
7952,1228,Diagnosis,description,1
7954,1228,Diagnosis,symptoms,1
7956,1228,Diagnosis,workup,1
7958,1228,Diagnosis,treatment,1
7960,1229,Diagnosis,name,1
7962,1229,Diagnosis,description,1
7964,1229,Diagnosis,symptoms,1
7966,1229,Diagnosis,workup,1
7968,1229,Diagnosis,treatment,1
7970,1230,Diagnosis,name,1
7972,1230,Diagnosis,description,1
7974,1230,Diagnosis,symptoms,1
7976,1230,Diagnosis,workup,1
7978,1230,Diagnosis,treatment,1
7980,1499,Diagnosis,name,1
7982,1499,Diagnosis,description,1
7984,1499,Diagnosis,symptoms,1
7986,1499,Diagnosis,workup,1
7988,1499,Diagnosis,treatment,1
7990,1231,Diagnosis,name,1
7992,1231,Diagnosis,description,1
7994,1231,Diagnosis,symptoms,1
7996,1231,Diagnosis,workup,1
7998,1231,Diagnosis,treatment,1
8000,1232,Diagnosis,name,1
8002,1232,Diagnosis,description,1
8004,1232,Diagnosis,symptoms,1
8006,1232,Diagnosis,workup,1
8008,1232,Diagnosis,treatment,1
8010,1497,Diagnosis,name,1
8012,1497,Diagnosis,description,1
8014,1497,Diagnosis,symptoms,1
8016,1497,Diagnosis,workup,1
8018,1497,Diagnosis,treatment,1
8020,1233,Diagnosis,name,1
8022,1233,Diagnosis,description,1
8024,1233,Diagnosis,symptoms,1
8026,1233,Diagnosis,workup,1
8028,1233,Diagnosis,treatment,1
8030,1234,Diagnosis,name,1
8032,1234,Diagnosis,description,1
8034,1234,Diagnosis,symptoms,1
8036,1234,Diagnosis,workup,1
8038,1234,Diagnosis,treatment,1
8040,1495,Diagnosis,name,1
8042,1495,Diagnosis,description,1
8044,1495,Diagnosis,symptoms,1
8046,1495,Diagnosis,workup,1
8048,1495,Diagnosis,treatment,1
8050,1235,Diagnosis,name,1
8052,1235,Diagnosis,description,1
8054,1235,Diagnosis,symptoms,1
8056,1235,Diagnosis,workup,1
8058,1235,Diagnosis,treatment,1
8060,1493,Diagnosis,name,1
8062,1493,Diagnosis,description,1
8064,1493,Diagnosis,symptoms,1
8066,1493,Diagnosis,workup,1
8068,1493,Diagnosis,treatment,1
8070,1237,Diagnosis,name,1
8072,1237,Diagnosis,description,1
8074,1237,Diagnosis,symptoms,1
8076,1237,Diagnosis,workup,1
8078,1237,Diagnosis,treatment,1
8090,1239,Diagnosis,name,1
8092,1239,Diagnosis,description,1
8094,1239,Diagnosis,symptoms,1
8096,1239,Diagnosis,workup,1
8098,1239,Diagnosis,treatment,1
8100,1240,Diagnosis,name,1
8102,1240,Diagnosis,description,1
8104,1240,Diagnosis,symptoms,1
8106,1240,Diagnosis,workup,1
8108,1240,Diagnosis,treatment,1
8110,1241,Diagnosis,name,1
8112,1241,Diagnosis,description,1
8114,1241,Diagnosis,symptoms,1
8116,1241,Diagnosis,workup,1
8118,1241,Diagnosis,treatment,1
8120,1243,Diagnosis,name,1
8122,1243,Diagnosis,description,1
8124,1243,Diagnosis,symptoms,1
8126,1243,Diagnosis,workup,1
8128,1243,Diagnosis,treatment,1
8130,1489,Diagnosis,name,1
8132,1489,Diagnosis,description,1
8134,1489,Diagnosis,symptoms,1
8136,1489,Diagnosis,workup,1
8138,1489,Diagnosis,treatment,1
8140,1487,Diagnosis,name,1
8142,1487,Diagnosis,description,1
8144,1487,Diagnosis,symptoms,1
8146,1487,Diagnosis,workup,1
8148,1487,Diagnosis,treatment,1
8150,1483,Diagnosis,name,1
8152,1483,Diagnosis,description,1
8154,1483,Diagnosis,symptoms,1
8156,1483,Diagnosis,workup,1
8158,1483,Diagnosis,treatment,1
8160,1479,Diagnosis,name,1
8162,1479,Diagnosis,description,1
8164,1479,Diagnosis,symptoms,1
8166,1479,Diagnosis,workup,1
8168,1479,Diagnosis,treatment,1
8170,1245,Diagnosis,name,1
8172,1245,Diagnosis,description,1
8174,1245,Diagnosis,symptoms,1
8176,1245,Diagnosis,workup,1
8178,1245,Diagnosis,treatment,1
8180,1475,Diagnosis,name,1
8182,1475,Diagnosis,description,1
8184,1475,Diagnosis,symptoms,1
8186,1475,Diagnosis,workup,1
8188,1475,Diagnosis,treatment,1
8190,1247,Diagnosis,name,1
8192,1247,Diagnosis,description,1
8194,1247,Diagnosis,symptoms,1
8196,1247,Diagnosis,workup,1
8198,1247,Diagnosis,treatment,1
8200,1249,Diagnosis,name,1
8202,1249,Diagnosis,description,1
8204,1249,Diagnosis,symptoms,1
8206,1249,Diagnosis,workup,1
8208,1249,Diagnosis,treatment,1
8210,1473,Diagnosis,name,1
8212,1473,Diagnosis,description,1
8214,1473,Diagnosis,symptoms,1
8216,1473,Diagnosis,workup,1
8218,1473,Diagnosis,treatment,1
8220,1251,Diagnosis,name,1
8222,1251,Diagnosis,description,1
8224,1251,Diagnosis,symptoms,1
8226,1251,Diagnosis,workup,1
8228,1251,Diagnosis,treatment,1
8230,1253,Diagnosis,name,1
8232,1253,Diagnosis,description,1
8234,1253,Diagnosis,symptoms,1
8236,1253,Diagnosis,workup,1
8238,1253,Diagnosis,treatment,1
8240,1255,Diagnosis,name,1
8242,1255,Diagnosis,description,1
8244,1255,Diagnosis,symptoms,1
8246,1255,Diagnosis,workup,1
8248,1255,Diagnosis,treatment,1
8250,1471,Diagnosis,name,1
8252,1471,Diagnosis,description,1
8254,1471,Diagnosis,symptoms,1
8256,1471,Diagnosis,workup,1
8258,1471,Diagnosis,treatment,1
8260,1257,Diagnosis,name,1
8262,1257,Diagnosis,description,1
8264,1257,Diagnosis,symptoms,1
8266,1257,Diagnosis,workup,1
8268,1257,Diagnosis,treatment,1
8270,1469,Diagnosis,name,1
8272,1469,Diagnosis,description,1
8274,1469,Diagnosis,symptoms,1
8276,1469,Diagnosis,workup,1
8278,1469,Diagnosis,treatment,1
8280,1259,Diagnosis,description,1
8282,1259,Diagnosis,symptoms,1
8284,1259,Diagnosis,workup,1
8286,1259,Diagnosis,treatment,1
8288,1261,Diagnosis,name,1
8290,1261,Diagnosis,description,1
8292,1261,Diagnosis,symptoms,1
8294,1261,Diagnosis,workup,1
8296,1261,Diagnosis,treatment,1
8298,1467,Diagnosis,name,1
8300,1467,Diagnosis,description,1
8302,1467,Diagnosis,symptoms,1
8304,1467,Diagnosis,workup,1
8306,1467,Diagnosis,treatment,1
8308,1263,Diagnosis,name,1
8310,1263,Diagnosis,description,1
8312,1263,Diagnosis,symptoms,1
8314,1263,Diagnosis,workup,1
8316,1263,Diagnosis,treatment,1
8318,1465,Diagnosis,name,1
8320,1465,Diagnosis,description,1
8322,1465,Diagnosis,symptoms,1
8324,1465,Diagnosis,workup,1
8326,1465,Diagnosis,treatment,1
8328,1265,Diagnosis,name,1
8330,1265,Diagnosis,description,1
8332,1265,Diagnosis,symptoms,1
8334,1265,Diagnosis,workup,1
8336,1265,Diagnosis,treatment,1
8338,1463,Diagnosis,name,1
8340,1463,Diagnosis,description,1
8342,1463,Diagnosis,symptoms,1
8344,1463,Diagnosis,workup,1
8346,1463,Diagnosis,treatment,1
8348,1461,Diagnosis,name,1
8350,1461,Diagnosis,description,1
8352,1461,Diagnosis,symptoms,1
8354,1461,Diagnosis,workup,1
8356,1461,Diagnosis,treatment,1
8358,1457,Diagnosis,name,1
8360,1457,Diagnosis,description,1
8362,1457,Diagnosis,symptoms,1
8364,1457,Diagnosis,workup,1
8366,1457,Diagnosis,treatment,1
8368,1455,Diagnosis,name,1
8370,1455,Diagnosis,description,1
8372,1455,Diagnosis,symptoms,1
8374,1455,Diagnosis,workup,1
8376,1455,Diagnosis,treatment,1
8378,1453,Diagnosis,name,1
8380,1453,Diagnosis,description,1
8382,1453,Diagnosis,symptoms,1
8384,1453,Diagnosis,workup,1
8386,1453,Diagnosis,treatment,1
8388,1451,Diagnosis,name,1
8390,1451,Diagnosis,description,1
8392,1451,Diagnosis,symptoms,1
8394,1451,Diagnosis,workup,1
8396,1451,Diagnosis,treatment,1
8398,1449,Diagnosis,name,1
8400,1449,Diagnosis,description,1
8402,1449,Diagnosis,symptoms,1
8404,1449,Diagnosis,workup,1
8406,1449,Diagnosis,treatment,1
8408,1445,Diagnosis,name,1
8410,1445,Diagnosis,description,1
8412,1445,Diagnosis,symptoms,1
8414,1445,Diagnosis,workup,1
8416,1445,Diagnosis,treatment,1
8418,1443,Diagnosis,name,1
8420,1443,Diagnosis,description,1
8422,1443,Diagnosis,symptoms,1
8424,1443,Diagnosis,workup,1
8426,1443,Diagnosis,treatment,1
8428,1441,Diagnosis,name,1
8430,1441,Diagnosis,description,1
8432,1441,Diagnosis,symptoms,1
8434,1441,Diagnosis,workup,1
8436,1441,Diagnosis,treatment,1
8438,1439,Diagnosis,name,1
8440,1439,Diagnosis,description,1
8442,1439,Diagnosis,symptoms,1
8444,1439,Diagnosis,workup,1
8446,1439,Diagnosis,treatment,1
8448,1437,Diagnosis,name,1
8450,1437,Diagnosis,description,1
8452,1437,Diagnosis,symptoms,1
8454,1437,Diagnosis,workup,1
8456,1437,Diagnosis,treatment,1
8458,1435,Diagnosis,name,1
8460,1435,Diagnosis,description,1
8462,1435,Diagnosis,symptoms,1
8464,1435,Diagnosis,workup,1
8466,1435,Diagnosis,treatment,1
8468,1433,Diagnosis,name,1
8470,1433,Diagnosis,description,1
8472,1433,Diagnosis,symptoms,1
8474,1433,Diagnosis,workup,1
8476,1433,Diagnosis,treatment,1
8478,1431,Diagnosis,name,1
8480,1431,Diagnosis,description,1
8482,1431,Diagnosis,symptoms,1
8484,1431,Diagnosis,workup,1
8486,1431,Diagnosis,treatment,1
8488,1429,Diagnosis,name,1
8490,1429,Diagnosis,description,1
8492,1429,Diagnosis,symptoms,1
8494,1429,Diagnosis,workup,1
8496,1429,Diagnosis,treatment,1
8498,1427,Diagnosis,name,1
8500,1427,Diagnosis,description,1
8502,1427,Diagnosis,symptoms,1
8504,1427,Diagnosis,workup,1
8506,1427,Diagnosis,treatment,1
8508,1425,Diagnosis,name,1
8510,1425,Diagnosis,description,1
8512,1425,Diagnosis,symptoms,1
8514,1425,Diagnosis,workup,1
8516,1425,Diagnosis,treatment,1
8518,1423,Diagnosis,name,1
8520,1423,Diagnosis,description,1
8522,1423,Diagnosis,symptoms,1
8524,1423,Diagnosis,workup,1
8526,1423,Diagnosis,treatment,1
8528,1421,Diagnosis,name,1
8530,1421,Diagnosis,description,1
8532,1421,Diagnosis,symptoms,1
8534,1421,Diagnosis,workup,1
8536,1421,Diagnosis,treatment,1
8538,1417,Diagnosis,name,1
8540,1417,Diagnosis,description,1
8542,1417,Diagnosis,symptoms,1
8544,1417,Diagnosis,workup,1
8546,1417,Diagnosis,treatment,1
8548,1415,Diagnosis,name,1
8550,1415,Diagnosis,description,1
8552,1415,Diagnosis,symptoms,1
8554,1415,Diagnosis,workup,1
8556,1415,Diagnosis,treatment,1
8558,1411,Diagnosis,name,1
8560,1411,Diagnosis,description,1
8562,1411,Diagnosis,symptoms,1
8564,1411,Diagnosis,workup,1
8566,1411,Diagnosis,treatment,1
8568,1267,Diagnosis,name,1
8570,1267,Diagnosis,description,1
8572,1267,Diagnosis,symptoms,1
8574,1267,Diagnosis,workup,1
8576,1267,Diagnosis,treatment,1
8578,1269,Diagnosis,name,1
8580,1269,Diagnosis,description,1
8582,1269,Diagnosis,symptoms,1
8584,1269,Diagnosis,workup,1
8586,1269,Diagnosis,treatment,1
8588,1271,Diagnosis,name,1
8590,1271,Diagnosis,description,1
8592,1271,Diagnosis,symptoms,1
8594,1271,Diagnosis,workup,1
8596,1271,Diagnosis,treatment,1
8598,1273,Diagnosis,name,1
8600,1273,Diagnosis,description,1
8602,1273,Diagnosis,symptoms,1
8604,1273,Diagnosis,workup,1
8606,1273,Diagnosis,treatment,1
8608,1275,Diagnosis,name,1
8610,1275,Diagnosis,description,1
8612,1275,Diagnosis,symptoms,1
8614,1275,Diagnosis,workup,1
8616,1275,Diagnosis,treatment,1
8618,1277,Diagnosis,name,1
8620,1277,Diagnosis,description,1
8622,1277,Diagnosis,symptoms,1
8624,1277,Diagnosis,workup,1
8626,1277,Diagnosis,treatment,1
8628,1279,Diagnosis,name,1
8630,1279,Diagnosis,description,1
8632,1279,Diagnosis,symptoms,1
8634,1279,Diagnosis,workup,1
8636,1279,Diagnosis,treatment,1
8638,1281,Diagnosis,name,1
8640,1281,Diagnosis,description,1
8642,1281,Diagnosis,symptoms,1
8644,1281,Diagnosis,workup,1
8646,1281,Diagnosis,treatment,1
8648,1283,Diagnosis,name,1
